"purchase_day";"ticket_price";"ticket_title";"ticket_sub_title";"tickets_count";"total_amount";"currency"
"2014-12-22 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"10";"6,40";"LTL"
"2014-12-22 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"29";"12,76";"LTL"
"2014-12-22 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"11";"1100,00";"LTL"
"2014-12-22 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"3";"270,00";"LTL"
"2014-12-22 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"1";"21,00";"LTL"
"2014-12-22 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"1";"12,00";"LTL"
"2014-12-22 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"85";"272,00";"LTL"
"2014-12-22 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1642";"3612,40";"LTL"
"2014-12-21 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"5";"8,00";"LTL"
"2014-12-21 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"41";"45,10";"LTL"
"2014-12-21 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"7";"140,00";"LTL"
"2014-12-21 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-21 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"3";"12,60";"LTL"
"2014-12-21 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"18";"43,20";"LTL"
"2014-12-21 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"14";"8,96";"LTL"
"2014-12-21 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"53";"23,32";"LTL"
"2014-12-21 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"3";"300,00";"LTL"
"2014-12-21 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"1";"90,00";"LTL"
"2014-12-21 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"1";"41,00";"LTL"
"2014-12-21 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"2";"24,00";"LTL"
"2014-12-21 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"34";"108,80";"LTL"
"2014-12-21 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"687";"1511,40";"LTL"
"2014-12-20 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"2";"12,00";"LTL"
"2014-12-20 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"14";"22,40";"LTL"
"2014-12-20 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"89";"97,90";"LTL"
"2014-12-20 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"4";"80,00";"LTL"
"2014-12-20 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"3";"12,60";"LTL"
"2014-12-20 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"30";"72,00";"LTL"
"2014-12-20 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"20";"8,80";"LTL"
"2014-12-20 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"3";"300,00";"LTL"
"2014-12-20 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"1";"41,00";"LTL"
"2014-12-20 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"6";"72,00";"LTL"
"2014-12-20 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"71";"227,20";"LTL"
"2014-12-20 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1024";"2252,80";"LTL"
"2014-12-19 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"18";"28,80";"LTL"
"2014-12-19 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"120";"132,00";"LTL"
"2014-12-19 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"10";"200,00";"LTL"
"2014-12-19 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"1";"18,00";"LTL"
"2014-12-19 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-19 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"6";"25,20";"LTL"
"2014-12-19 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"12";"28,80";"LTL"
"2014-12-19 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"17";"10,88";"LTL"
"2014-12-19 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"95";"41,80";"LTL"
"2014-12-19 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"7";"700,00";"LTL"
"2014-12-19 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"1";"21,00";"LTL"
"2014-12-19 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"3";"36,00";"LTL"
"2014-12-19 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"152";"486,40";"LTL"
"2014-12-19 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1822";"4008,40";"LTL"
"2014-12-18 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"25";"40,00";"LTL"
"2014-12-18 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"131";"144,10";"LTL"
"2014-12-18 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"14";"280,00";"LTL"
"2014-12-18 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"2";"16,40";"LTL"
"2014-12-18 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"10";"42,00";"LTL"
"2014-12-18 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"22";"52,80";"LTL"
"2014-12-18 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"18";"11,52";"LTL"
"2014-12-18 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"38";"16,72";"LTL"
"2014-12-18 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"7";"700,00";"LTL"
"2014-12-18 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"2";"82,00";"LTL"
"2014-12-18 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"3";"36,00";"LTL"
"2014-12-18 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"134";"428,80";"LTL"
"2014-12-18 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1933";"4252,60";"LTL"
"2014-12-17 00:00:00";"50,00";"30 dienų";"30 dienų bilietas su 50% nuolaida 14,48 Eur";"1";"50,00";"LTL"
"2014-12-17 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-17 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"9";"14,40";"LTL"
"2014-12-17 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"107";"117,70";"LTL"
"2014-12-17 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"12";"240,00";"LTL"
"2014-12-17 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-17 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"11";"46,20";"LTL"
"2014-12-17 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"16";"38,40";"LTL"
"2014-12-17 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"6";"3,84";"LTL"
"2014-12-17 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"43";"18,92";"LTL"
"2014-12-17 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"4";"400,00";"LTL"
"2014-12-17 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"3";"123,00";"LTL"
"2014-12-17 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"1";"21,00";"LTL"
"2014-12-17 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"1";"12,00";"LTL"
"2014-12-17 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"133";"425,60";"LTL"
"2014-12-17 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1967";"4327,40";"LTL"
"2014-12-16 00:00:00";"20,50";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida 5,94 Eur";"1";"20,50";"LTL"
"2014-12-16 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"12";"19,20";"LTL"
"2014-12-16 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"104";"114,40";"LTL"
"2014-12-16 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"13";"260,00";"LTL"
"2014-12-16 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"3";"24,60";"LTL"
"2014-12-16 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"9";"37,80";"LTL"
"2014-12-16 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"16";"38,40";"LTL"
"2014-12-16 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"16";"10,24";"LTL"
"2014-12-16 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"48";"21,12";"LTL"
"2014-12-16 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"3";"300,00";"LTL"
"2014-12-16 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"1";"90,00";"LTL"
"2014-12-16 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"2";"42,00";"LTL"
"2014-12-16 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"1";"12,00";"LTL"
"2014-12-16 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"145";"464,00";"LTL"
"2014-12-16 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1768";"3889,60";"LTL"
"2014-12-15 00:00:00";"10,50";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida 3,04 Eur";"2";"21,00";"LTL"
"2014-12-15 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-15 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"11";"17,60";"LTL"
"2014-12-15 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"175";"192,50";"LTL"
"2014-12-15 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"20";"400,00";"LTL"
"2014-12-15 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"3";"54,00";"LTL"
"2014-12-15 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"7";"57,40";"LTL"
"2014-12-15 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"4";"16,80";"LTL"
"2014-12-15 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"10";"24,00";"LTL"
"2014-12-15 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"19";"12,16";"LTL"
"2014-12-15 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"55";"24,20";"LTL"
"2014-12-15 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"16";"1600,00";"LTL"
"2014-12-15 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"2";"180,00";"LTL"
"2014-12-15 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"3";"123,00";"LTL"
"2014-12-15 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"2";"42,00";"LTL"
"2014-12-15 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"2";"24,00";"LTL"
"2014-12-15 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"137";"438,40";"LTL"
"2014-12-15 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1853";"4076,60";"LTL"
"2014-12-14 00:00:00";"150,00";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 50% nuolaida 43,44 Eur";"1";"150,00";"LTL"
"2014-12-14 00:00:00";"50,00";"30 dienų";"30 dienų bilietas su 50% nuolaida 14,48 Eur";"1";"50,00";"LTL"
"2014-12-14 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"2";"3,20";"LTL"
"2014-12-14 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"69";"75,90";"LTL"
"2014-12-14 00:00:00";"120,00";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida 34,75 Eur";"2";"240,00";"LTL"
"2014-12-14 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"12";"240,00";"LTL"
"2014-12-14 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"2";"16,40";"LTL"
"2014-12-14 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"12";"28,80";"LTL"
"2014-12-14 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"7";"4,48";"LTL"
"2014-12-14 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"19";"8,36";"LTL"
"2014-12-14 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"7";"700,00";"LTL"
"2014-12-14 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"2";"180,00";"LTL"
"2014-12-14 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"4";"164,00";"LTL"
"2014-12-14 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"1";"21,00";"LTL"
"2014-12-14 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"1";"12,00";"LTL"
"2014-12-14 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"61";"195,20";"LTL"
"2014-12-14 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"909";"1999,80";"LTL"
"2014-12-13 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-13 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"3";"4,80";"LTL"
"2014-12-13 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"55";"60,50";"LTL"
"2014-12-13 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"14";"280,00";"LTL"
"2014-12-13 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"1";"18,00";"LTL"
"2014-12-13 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-13 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"6";"14,40";"LTL"
"2014-12-13 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"3";"1,92";"LTL"
"2014-12-13 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"29";"12,76";"LTL"
"2014-12-13 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"2";"200,00";"LTL"
"2014-12-13 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"1";"41,00";"LTL"
"2014-12-13 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"3";"36,00";"LTL"
"2014-12-13 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"74";"236,80";"LTL"
"2014-12-13 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"984";"2164,80";"LTL"
"2014-12-12 00:00:00";"10,50";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida 3,04 Eur";"1";"10,50";"LTL"
"2014-12-12 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-12 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"13";"20,80";"LTL"
"2014-12-12 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"81";"89,10";"LTL"
"2014-12-12 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"18";"360,00";"LTL"
"2014-12-12 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"1";"18,00";"LTL"
"2014-12-12 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"6";"49,20";"LTL"
"2014-12-12 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"3";"12,60";"LTL"
"2014-12-12 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"9";"21,60";"LTL"
"2014-12-12 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"14";"8,96";"LTL"
"2014-12-12 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"46";"20,24";"LTL"
"2014-12-12 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"11";"1100,00";"LTL"
"2014-12-12 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"3";"36,00";"LTL"
"2014-12-12 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"135";"432,00";"LTL"
"2014-12-12 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"1561";"3434,20";"LTL"
"2014-12-11 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"16";"25,60";"LTL"
"2014-12-11 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"99";"108,90";"LTL"
"2014-12-11 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"16";"320,00";"LTL"
"2014-12-11 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"4";"72,00";"LTL"
"2014-12-11 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"3";"24,60";"LTL"
"2014-12-11 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"5";"21,00";"LTL"
"2014-12-11 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"14";"33,60";"LTL"
"2014-12-11 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"15";"9,60";"LTL"
"2014-12-11 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"75";"33,00";"LTL"
"2014-12-11 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"10";"1000,00";"LTL"
"2014-12-11 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"2";"82,00";"LTL"
"2014-12-11 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"2";"24,00";"LTL"
"2014-12-11 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"122";"390,40";"LTL"
"2014-12-11 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"2145";"4719,00";"LTL"
"2014-12-10 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-10 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"7";"11,20";"LTL"
"2014-12-10 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"120";"132,00";"LTL"
"2014-12-10 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"22";"440,00";"LTL"
"2014-12-10 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"4";"72,00";"LTL"
"2014-12-10 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-10 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"10";"24,00";"LTL"
"2014-12-10 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"10";"6,40";"LTL"
"2014-12-10 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"54";"23,76";"LTL"
"2014-12-10 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"17";"1700,00";"LTL"
"2014-12-10 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"2";"180,00";"LTL"
"2014-12-10 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"3";"123,00";"LTL"
"2014-12-10 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"2";"42,00";"LTL"
"2014-12-10 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"99";"316,80";"LTL"
"2014-12-10 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"2091";"4600,20";"LTL"
"2014-12-09 00:00:00";"6,00";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida 1,74 Eur";"1";"6,00";"LTL"
"2014-12-09 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"13";"20,80";"LTL"
"2014-12-09 00:00:00";"1,10";"30 minučių";"30 minučių bilietas su 50% nuolaida 0,32 Eur";"67";"73,70";"LTL"
"2014-12-09 00:00:00";"20,00";"30 dienų";"30 dienų bilietas su 80% nuolaida 5,79 Eur";"16";"320,00";"LTL"
"2014-12-09 00:00:00";"18,00";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida 5,21 Eur";"2";"36,00";"LTL"
"2014-12-09 00:00:00";"8,20";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida 2,37 Eur";"1";"8,20";"LTL"
"2014-12-09 00:00:00";"4,20";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida 1,22 Eur";"3";"12,60";"LTL"
"2014-12-09 00:00:00";"2,40";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida 0,70 Eur";"16";"38,40";"LTL"
"2014-12-09 00:00:00";"0,64";"60 minučių";"60 minučių bilietas su 80% nuolaida 0,19 Eur";"2";"1,28";"LTL"
"2014-12-09 00:00:00";"0,44";"30 minučių";"30 minučių bilietas su 80% nuolaida 0,13 Eur";"72";"31,68";"LTL"
"2014-12-09 00:00:00";"100,00";"30 dienų";"30 dienų bilietas 28,96 Eur";"9";"900,00";"LTL"
"2014-12-09 00:00:00";"90,00";"30 dienų";"30 d. bilietas, galiojantis tik darbo d. 26,07 Eur";"2";"180,00";"LTL"
"2014-12-09 00:00:00";"41,00";"10 dienų";"10 dienų (240 val.) bilietas 11,87 Eur";"1";"41,00";"LTL"
"2014-12-09 00:00:00";"21,00";"3 dienų";"3 dienų (72 valandų) bilietas 6,08 Eur";"2";"42,00";"LTL"
"2014-12-09 00:00:00";"12,00";"1 dienos";"1 dienos (24 valandų) bilietas 3,48 Eur";"2";"24,00";"LTL"
"2014-12-09 00:00:00";"3,20";"60 minučių";"60 minučių bilietas 0,93 Eur";"103";"329,60";"LTL"
"2014-12-09 00:00:00";"2,20";"30 minučių";"30 minučių bilietas  0,64 Eur";"2094";"4606,80";"LTL"
"2014-12-08 00:00:00";"50,00";"30 dienų";"30 dienų bilietas su 50% nuolaida 14,48 Eur";"1";"50,00";"LTL"
"2014-12-08 00:00:00";"1,60";"60 minučių";"60 minučių bilietas su 50% nuolaida 0,46 Eur";"3";"4,80";"LTL"
